taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Insecta,Temperate Broadleaf & Mixed Forests,1324,100,294,-0.0005952267674729228,0.731
Insecta,Temperate Conifer Forests,456,39,355,-0.0018348898738622665,0.938
Insecta,"Temperate Grasslands, Savannas & Shrublands",592,32,362,0.001038273680023849,0.236
Insecta,Tropical & Subtropical Coniferous Forests,265,5,389,-0.0010591103346087039,0.62
Insecta,"Tropical & Subtropical Grasslands, Savannas & Shrublands",810,63,331,0.0020082914270460606,0.026
Insecta,Tropical & Subtropical Moist Broadleaf Forests,3741,155,239,0.0019894324941560626,0.009
Insecta,Tundra,79,22,372,-8.495664224028587e-05,0.476
Arachnida,Boreal Forests/Taiga,13,41,353,-0.0009290857706218958,0.671
Arachnida,Deserts & Xeric Shrublands,54,15,379,-0.00024065481920843013,0.499
Arachnida,"Mediterranean Forests, Woodlands & Scrub",38,15,379,-0.000781636219471693,0.579
Arachnida,Temperate Broadleaf & Mixed Forests,97,100,294,0.0005691285477951169,0.338
Arachnida,Temperate Conifer Forests,22,39,355,-0.005915188929066062,0.998
Arachnida,"Temperate Grasslands, Savannas & Shrublands",48,32,362,0.0036563167814165354,0.067
Arachnida,Tropical & Subtropical Coniferous Forests,11,5,389,-0.0038013935554772615,0.762
Arachnida,"Tropical & Subtropical Grasslands, Savannas & Shrublands",68,63,331,0.002350436174310744,0.089
Arachnida,Tropical & Subtropical Moist Broadleaf Forests,340,155,239,0.0026029562577605247,0.016
Mollusca,Boreal Forests/Taiga,10,41,353,0.0020579039119184017,0.178
Mollusca,Deserts & Xeric Shrublands,24,15,379,0.000998886302113533,0.409
Mollusca,"Mediterranean Forests, Woodlands & Scrub",49,15,379,0.0005217450088821352,0.448
Mollusca,Temperate Broadleaf & Mixed Forests,49,100,294,0.0010107397683896124,0.236
Mollusca,Temperate Conifer Forests,67,39,355,-0.0033084347378462553,0.95
Mollusca,"Temperate Grasslands, Savannas & Shrublands",18,32,362,-0.0017564170993864536,0.804
Mollusca,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23,63,331,-0.00268060015514493,0.901
Mollusca,Tropical & Subtropical Moist Broadleaf Forests,230,155,239,0.003406202456972096,0.014
Mollusca,Tundra,9,22,372,0.0032978818053379655,0.143
