motif_id,n_biomes_assigned,z_true,z_threshold_95,keep_in_filtered
c18,13,,2.828476905822754,False
l54,7,0.7896751202758179,2.828476905822754,True
m39f,8,0.1563292367134993,2.828476905822754,True
m42b,5,0.5658718227163395,2.828476905822754,True
i54,5,1.457328112797347,2.828476905822754,True
b42p,6,0.25313391427745097,2.828476905822754,True
b3,5,0.3722876688855834,2.828476905822754,True
h11,7,1.380156881365555,2.828476905822754,True
k61b,6,0.768383197648808,2.828476905822754,True
l130,4,0.8055291955491571,2.828476905822754,True
b41a,7,1.1525286730858013,2.828476905822754,True
k138,6,0.70904909840729,2.828476905822754,True
i1,14,,2.828476905822754,False
k4,13,,2.828476905822754,False
c9a,4,1.8494185748115128,2.828476905822754,True
e29,4,0.37166395123369006,2.828476905822754,True
k116b,9,0.577141038246902,2.828476905822754,True
b26,8,1.3582471851900062,2.828476905822754,True
b47,6,1.3875768130992125,2.828476905822754,True
k120a3,4,1.3370732093107298,2.828476905822754,True
l72b,7,-0.41415806025976143,2.828476905822754,True
m11c,12,4.4692999840982806,2.828476905822754,False
h28,13,,2.828476905822754,False
n21,4,1.2798460244148895,2.828476905822754,True
k67b,12,6.447804935152466,2.828476905822754,False
m104,10,6.633633503688743,2.828476905822754,False
k38e,8,-0.7070638494026256,2.828476905822754,True
a32,14,,2.828476905822754,False
m127a,10,-0.11883338611377973,2.828476905822754,True
m38d6,6,2.431418641711664,2.828476905822754,True
h34d,5,1.4311301741179072,2.828476905822754,True
m56a,5,0.721191378499579,2.828476905822754,True
m164,10,1.6188112024539902,2.828476905822754,True
l7,9,1.0514998947673468,2.828476905822754,True
h22,4,1.6443284982866133,2.828476905822754,True
m171,14,,2.828476905822754,False
k44,9,4.087512666050759,2.828476905822754,False
k35,10,0.801649094872076,2.828476905822754,True
e12,4,-0.25730937702685824,2.828476905822754,True
f42,4,1.9660038363738193,2.828476905822754,True
m57d3,5,2.492961836319415,2.828476905822754,True
m191,6,-1.7279456895503142,2.828476905822754,True
m38d,10,0.8179886740085573,2.828476905822754,True
k42,4,0.3437006583371354,2.828476905822754,True
k102a2,10,1.7371394337689827,2.828476905822754,True
m191a,8,2.1808358583200564,2.828476905822754,True
m114d,6,-0.09731964306629974,2.828476905822754,True
l28,8,1.8194963295469235,2.828476905822754,True
d4d,5,1.9344655402871307,2.828476905822754,True
k109,4,0.3589457238784652,2.828476905822754,True
m14a,5,2.3148506639010122,2.828476905822754,True
l114b1,4,0.5085406156666432,2.828476905822754,True
m39a6a,7,0.9638190613978724,2.828476905822754,True
e9c,8,1.2282892291116296,2.828476905822754,True
j31,10,3.1237092489027534,2.828476905822754,False
j16,7,1.8799546163561904,2.828476905822754,True
j34,5,0.350950457341146,2.828476905822754,True
k80b,9,2.8649039104915937,2.828476905822754,False
a38d,4,0.637567502284857,2.828476905822754,True
m195a,6,3.40655371581326,2.828476905822754,False
d9,10,0.6292770293182572,2.828476905822754,True
b75a,7,0.7728631805755094,2.828476905822754,True
m29x1,4,0.8306666827496906,2.828476905822754,True
b37,13,,2.828476905822754,False
m120b,7,1.8164123592857335,2.828476905822754,True
k27r,9,1.0694324958835013,2.828476905822754,True
l96,12,1.8207939617334845,2.828476905822754,True
k22a,10,1.4749305306642484,2.828476905822754,True
k38d,10,0.5494823416950152,2.828476905822754,True
f47b,5,0.6296176646183238,2.828476905822754,True
k102a1,5,0.5597178118524072,2.828476905822754,True
l107,10,0.9607497778444539,2.828476905822754,True
l85c,4,-0.17800439721995956,2.828476905822754,True
m3,9,1.7325334502434442,2.828476905822754,True
l93a,13,,2.828476905822754,False
m197f,4,-0.11312292348039546,2.828476905822754,True
l102,4,0.23835400952039265,2.828476905822754,True
m83a,5,0.5707032992925362,2.828476905822754,True
i109,8,-0.08259895914937788,2.828476905822754,True
m112,11,2.2314782821280064,2.828476905822754,True
k117b,11,2.3774196067154416,2.828476905822754,True
m90a2,5,1.1887162742122515,2.828476905822754,True
m74aa,9,3.472338159920161,2.828476905822754,False
b16c,10,1.0897672488043053,2.828476905822754,True
b5b,11,1.0586412897687492,2.828476905822754,True
m78,13,,2.828476905822754,False
m79,4,0.1849135519754032,2.828476905822754,True
k43b,4,-1.4572415318153662,2.828476905822754,True
l105,7,0.24544553468378824,2.828476905822754,True
m39h,10,0.7947231914673577,2.828476905822754,True
b42h,7,0.3577996466378272,2.828476905822754,True
l93,7,0.42059615044896137,2.828476905822754,True
m188,7,0.9980748526265577,2.828476905822754,True
m84,11,-2.789913944048561,2.828476905822754,True
m44b,11,2.4680726874532644,2.828476905822754,True
k121,7,1.3639263880652008,2.828476905822754,True
k150,6,-1.0368705115294623,2.828476905822754,True
m39a6f,6,0.7879312248895872,2.828476905822754,True
f18d,5,1.1762713817599715,2.828476905822754,True
l118,10,1.1931555709153332,2.828476905822754,True
k10f,6,0.18470687939339642,2.828476905822754,True
m30c,7,0.11370351219000772,2.828476905822754,True
m39a6c,7,1.865665533849903,2.828476905822754,True
m94,6,1.8717777986400899,2.828476905822754,True
f1,10,1.8300790170687056,2.828476905822754,True
b77,14,,2.828476905822754,False
l33a,4,1.0191154768601334,2.828476905822754,True
m78a,6,0.24339909257355744,2.828476905822754,True
f70,12,9.389172436991783,2.828476905822754,False
k32i,7,1.2429804119772716,2.828476905822754,True
k24b,6,1.298235924704182,2.828476905822754,True
l4,9,0.8647803861877694,2.828476905822754,True
n4,5,1.412867776018224,2.828476905822754,True
f71,12,4.262570877700129,2.828476905822754,False
k117a,9,2.3706131913590878,2.828476905822754,True
h54,7,1.4287675525108825,2.828476905822754,True
m118a,9,2.4861082029805637,2.828476905822754,True
f25,7,1.0443813524479093,2.828476905822754,True
m105,8,1.9963795079044624,2.828476905822754,True
b10,10,0.40046220882994393,2.828476905822754,True
l23,7,2.1529823450778136,2.828476905822754,True
b94,6,2.156929793187082,2.828476905822754,True
c6,14,,2.828476905822754,False
k37,13,,2.828476905822754,False
a40,4,1.2478804386360944,2.828476905822754,True
e36,7,2.9700818300972704,2.828476905822754,False
m95,7,1.2944512285504894,2.828476905822754,True
b79a,7,1.1064046922538557,2.828476905822754,True
k10b,4,1.6467841042222384,2.828476905822754,True
k81,12,1.9068165778965813,2.828476905822754,True
f70b,11,1.9654051864379454,2.828476905822754,True
k129a,5,0.8037405691077557,2.828476905822754,True
h9,9,0.6358328502593147,2.828476905822754,True
k97,7,0.5872199234964643,2.828476905822754,True
g7,4,0.2787122647869436,2.828476905822754,True
l86,7,0.5081292190381327,2.828476905822754,True
i85,10,1.1611602664086758,2.828476905822754,True
k47b,10,2.1216625904261317,2.828476905822754,True
c32,8,-1.1522977439602529,2.828476905822754,True
i51b,9,0.6304840206315039,2.828476905822754,True
b3e,10,0.8786621229161763,2.828476905822754,True
m98,9,0.5511581862022973,2.828476905822754,True
k72,11,2.494423413748659,2.828476905822754,True
a32e,12,1.2481951397818616,2.828476905822754,True
m192,4,1.1378230881780536,2.828476905822754,True
k22,11,4.894050587535998,2.828476905822754,False
k27t,4,-0.9763414812212127,2.828476905822754,True
k116a,6,0.3184735573335457,2.828476905822754,True
k131,12,15.263284482645897,2.828476905822754,False
m39a,8,0.1995053633578227,2.828476905822754,True
m46c,4,1.9581923963418224,2.828476905822754,True
m38d2,8,4.377784858934657,2.828476905822754,False
h7c,7,-0.6155695234247988,2.828476905822754,True
i87aa,4,1.6714541369942375,2.828476905822754,True
f41,5,0.11775599738732259,2.828476905822754,True
k27z4a,5,1.8073182782202222,2.828476905822754,True
l9e,6,0.1594006984627824,2.828476905822754,True
a2b1,5,1.8064985770423707,2.828476905822754,True
c4,4,2.726543754962627,2.828476905822754,True
e5d,7,0.23616241912166566,2.828476905822754,True
e31c,10,0.8230240531049969,2.828476905822754,True
c6b,7,-0.04135431297580839,2.828476905822754,True
l33b,6,2.6220466644151887,2.828476905822754,True
l40b,6,1.1412386359598794,2.828476905822754,True
m60a,9,1.1587418953604454,2.828476905822754,True
c6f,5,0.5413628540579662,2.828476905822754,True
m29u,6,1.1095084245874731,2.828476905822754,True
e5a,13,,2.828476905822754,False
j11,4,0.4592349808027736,2.828476905822754,True
e9b,4,0.5422236939954834,2.828476905822754,True
c6d,12,0.7278167666270803,2.828476905822754,True
m196,10,1.1025585545987382,2.828476905822754,True
m62c,4,2.240170027209831,2.828476905822754,True
k27x1,6,2.0870283770304696,2.828476905822754,True
l106,5,1.599615297237987,2.828476905822754,True
m12,11,0.14365846718697403,2.828476905822754,True
m29k,12,7.529287537724471,2.828476905822754,False
k45,4,-0.31664940937957087,2.828476905822754,True
k99,10,1.7156685419013682,2.828476905822754,True
m3a,8,1.982922385751025,2.828476905822754,True
b17,9,1.0026852030346762,2.828476905822754,True
f27,9,1.7314311633101669,2.828476905822754,True
d5a,5,0.2485218884051174,2.828476905822754,True
b116a,4,4.613801556393299,2.828476905822754,False
j57,7,0.8253492543044129,2.828476905822754,True
h6bb,10,0.8547274632110073,2.828476905822754,True
i14a,6,1.3015736450698112,2.828476905822754,True
l41a,12,1.0717849051130024,2.828476905822754,True
i80,8,1.6558949265386118,2.828476905822754,True
m38a,12,1.3013796958362103,2.828476905822754,True
k31,4,0.8334989500718357,2.828476905822754,True
b33c,5,2.7784586971998193,2.828476905822754,True
d13hh,5,0.27617692526945775,2.828476905822754,True
m173a,8,0.8496443348403991,2.828476905822754,True
j28a,4,0.6332353192149829,2.828476905822754,True
g26,6,1.0449023500836927,2.828476905822754,True
m198,13,,2.828476905822754,False
m118,11,0.8448255663707332,2.828476905822754,True
b33a1,4,-0.2627382780047115,2.828476905822754,True
h2,10,0.8235320376152443,2.828476905822754,True
a38,11,0.026617342581822283,2.828476905822754,True
h49,11,0.41718615255758884,2.828476905822754,True
k103,13,,2.828476905822754,False
k33b,5,1.4146254082783531,2.828476905822754,True
k32d,9,1.051901286188198,2.828476905822754,True
m68,5,0.14422840487126348,2.828476905822754,True
d4b,5,0.6434979203690047,2.828476905822754,True
i35a2,4,2.1628205934982274,2.828476905822754,True
g5,5,1.0954356561958496,2.828476905822754,True
b44a,11,1.317730391867871,2.828476905822754,True
m197c,6,0.6494834513843414,2.828476905822754,True
m75b2,5,0.35940625031646956,2.828476905822754,True
k108,13,,2.828476905822754,False
k38c,10,-0.05428929905217037,2.828476905822754,True
k100e,6,0.6326443985104473,2.828476905822754,True
m29a,10,0.5324334595410608,2.828476905822754,True
l106a,5,1.689169267039174,2.828476905822754,True
c38,5,0.12664887824286875,2.828476905822754,True
a1,9,1.4775896264435204,2.828476905822754,True
i88,6,1.901085915710491,2.828476905822754,True
k15b,6,0.21305274850750036,2.828476905822754,True
h36g1,5,0.8389097235969882,2.828476905822754,True
k56a,8,0.8943071788574221,2.828476905822754,True
i10b,5,1.7319933242052223,2.828476905822754,True
i134,4,1.1403059485269782,2.828476905822754,True
m130b,5,0.9781284854800459,2.828476905822754,True
m164a,5,0.33152569558660944,2.828476905822754,True
l72d,5,0.3977816999130933,2.828476905822754,True
m91c2,14,,2.828476905822754,False
f8,8,0.5874980132188676,2.828476905822754,True
m74b,9,3.0364249424702927,2.828476905822754,False
k130,8,1.851889282458391,2.828476905822754,True
m185a,12,0.9157931010651785,2.828476905822754,True
l92,8,0.7328368716026465,2.828476905822754,True
k120a4,8,1.5091772438753488,2.828476905822754,True
l46,11,3.9215156056653404,2.828476905822754,False
m167a,5,0.9569474684675081,2.828476905822754,True
i87c,4,0.5790881516570316,2.828476905822754,True
f53,7,1.526267650768661,2.828476905822754,True
a15,6,1.2007405529398512,2.828476905822754,True
k129,11,1.449471467436307,2.828476905822754,True
f76,6,1.107029074464165,2.828476905822754,True
h46,6,1.5318345940789182,2.828476905822754,True
b9,7,2.2637050579112863,2.828476905822754,True
i4d,4,1.3665131364531649,2.828476905822754,True
d4h,4,0.41226676290898334,2.828476905822754,True
m114k,4,0.2183468858179778,2.828476905822754,True
l10a,6,2.477558502372149,2.828476905822754,True
k25d,9,1.323848449181338,2.828476905822754,True
k37a,9,0.6050640759900392,2.828476905822754,True
b31,9,2.327430859292418,2.828476905822754,True
k56,13,,2.828476905822754,False
l96b,6,1.0885341984036334,2.828476905822754,True
k89c,4,2.1806823916464113,2.828476905822754,True
l120,4,-0.6534968222308835,2.828476905822754,True
k95,11,0.9059964598253133,2.828476905822754,True
i3,13,,2.828476905822754,False
h25,8,1.5645752700707096,2.828476905822754,True
l94a,6,0.7197334529360486,2.828476905822754,True
k27n1,13,,2.828476905822754,False
j27b,4,0.9179610548942343,2.828476905822754,True
b2f,4,1.152347648263134,2.828476905822754,True
i7,12,3.9187001606911935,2.828476905822754,False
j25,12,6.757513134074101,2.828476905822754,False
f83,5,-0.16440605196632813,2.828476905822754,True
f35,11,0.5702204889181538,2.828476905822754,True
k27u,12,1.6907101416546337,2.828476905822754,True
d11,5,1.403172982797155,2.828476905822754,True
i50,8,0.11287188364063366,2.828476905822754,True
k107c,12,0.9291837313805023,2.828476905822754,True
k146,6,0.984249789009658,2.828476905822754,True
k76c,5,1.4821045953396557,2.828476905822754,True
m28,11,0.09623403262771806,2.828476905822754,True
k27z3,9,3.2338242262439834,2.828476905822754,False
l110,12,0.7809009556235444,2.828476905822754,True
k34,10,6.371306906070021,2.828476905822754,False
k8c1,6,0.5519065654048013,2.828476905822754,True
f80,7,2.356346801509656,2.828476905822754,True
m49a,6,2.169451899151153,2.828476905822754,True
b42f,6,1.7026574395242056,2.828476905822754,True
l106b,10,0.7590253652532054,2.828476905822754,True
m4,5,-0.02994133805295684,2.828476905822754,True
g8b,11,0.9308970146953465,2.828476905822754,True
k80a1,9,2.3392085927834927,2.828476905822754,True
k27z1,7,-0.7102716632467613,2.828476905822754,True
l114a,9,2.8469713546564246,2.828476905822754,False
m29v,4,1.2829758539890928,2.828476905822754,True
a41,5,1.011312573944405,2.828476905822754,True
j22e,5,1.5972220654235916,2.828476905822754,True
n11,5,0.8040683292440511,2.828476905822754,True
k102b,6,2.189521640798976,2.828476905822754,True
l5d,4,1.3568648991903016,2.828476905822754,True
l33f,4,1.0024826855405162,2.828476905822754,True
m60a2,5,0.13687666998803671,2.828476905822754,True
m39a4a,9,2.228118937959788,2.828476905822754,True
k88a,6,1.605465068933473,2.828476905822754,True
k56b,14,,2.828476905822754,False
h26,6,1.054936178264967,2.828476905822754,True
j18,7,1.8907450755561706,2.828476905822754,True
l33,8,2.1025690637834016,2.828476905822754,True
k27r1,7,2.6094368445982066,2.828476905822754,True
l42b,11,0.8830041599964995,2.828476905822754,True
m106g,6,0.24051490375883422,2.828476905822754,True
i2,10,0.7163608557344218,2.828476905822754,True
d4g,7,1.4477845787914416,2.828476905822754,True
m81c,6,1.0840691224785974,2.828476905822754,True
f44,8,1.2625993043098576,2.828476905822754,True
e27,4,1.433620811374759,2.828476905822754,True
m152,12,1.242825014845789,2.828476905822754,True
j46,14,,2.828476905822754,False
k65c,10,2.370208523960203,2.828476905822754,True
m60,11,-0.008682294564871521,2.828476905822754,True
m84c,8,1.3244574659451926,2.828476905822754,True
f39,12,0.6906337259728562,2.828476905822754,True
b57,8,0.9328170187182961,2.828476905822754,True
k27u1,6,2.3535947351700512,2.828476905822754,True
a32c1,8,0.5358907509531369,2.828476905822754,True
m171c,6,0.6283430815029896,2.828476905822754,True
h6c,8,1.0287426322657993,2.828476905822754,True
f64b,6,-0.18718608756115043,2.828476905822754,True
i42,9,2.9754141296305994,2.828476905822754,False
k39,10,0.8637529519826092,2.828476905822754,True
m141,4,-1.3680074757447587,2.828476905822754,True
k119a,12,0.4833442813797841,2.828476905822754,True
i94,6,2.4287003600094033,2.828476905822754,True
m65b,5,-0.11189592498747154,2.828476905822754,True
i14,12,6.432521532977275,2.828476905822754,False
l43,8,0.5116782481526244,2.828476905822754,True
f51b,7,0.1991906077275786,2.828476905822754,True
g18,5,3.151793496724993,2.828476905822754,False
h56,5,1.5164712977522856,2.828476905822754,True
k32g,10,2.4159631853920445,2.828476905822754,True
i82i,7,1.911718760570687,2.828476905822754,True
a45,7,0.7487343587975612,2.828476905822754,True
c3,7,0.191110487007182,2.828476905822754,True
m85,11,2.0929863041657333,2.828476905822754,True
k43a,6,3.4266749276566384,2.828476905822754,False
k18c,4,0.17720926585180555,2.828476905822754,True
b38,11,0.4529054993241102,2.828476905822754,True
m130,6,0.3339674059415854,2.828476905822754,True
k51,7,0.7775761886293243,2.828476905822754,True
l65a,10,1.836038417971118,2.828476905822754,True
f18a,5,1.7308152720452246,2.828476905822754,True
c5a,14,,2.828476905822754,False
m29b1,10,1.3505185347060924,2.828476905822754,True
l18,14,,2.828476905822754,False
j19,7,2.5863378542233377,2.828476905822754,True
m45a,8,2.7288208880973572,2.828476905822754,True
k54,5,-1.5064148219267544,2.828476905822754,True
b92,5,0.13616929594886157,2.828476905822754,True
m180,11,1.3051506334800194,2.828476905822754,True
k106,11,1.5164960739113615,2.828476905822754,True
m30b,6,0.8907222692062332,2.828476905822754,True
j44,11,2.056274481598591,2.828476905822754,True
k48,6,1.5842934054238753,2.828476905822754,True
b80,4,0.2875302198864948,2.828476905822754,True
c10,6,0.49626191056822544,2.828476905822754,True
m199c,7,-1.3675273361483555,2.828476905822754,True
a34,7,0.6135093852487403,2.828476905822754,True
m34,5,0.8830115304668982,2.828476905822754,True
k142,10,0.7668415158341758,2.828476905822754,True
f40a,7,0.8669719524763869,2.828476905822754,True
g6,14,,2.828476905822754,False
j40,8,2.31919094602805,2.828476905822754,True
k8c,12,1.4243516033051897,2.828476905822754,True
a38b,5,2.6937165672846377,2.828476905822754,True
m146,6,1.4487480820989662,2.828476905822754,True
m172,4,3.964305980710974,2.828476905822754,False
m57d,13,,2.828476905822754,False
l81a,6,1.0015566555938757,2.828476905822754,True
b64,4,-0.9706176706295396,2.828476905822754,True
i21,9,2.967015464959787,2.828476905822754,False
i58,5,0.10417281885110014,2.828476905822754,True
k19e,4,-0.38128007021137855,2.828476905822754,True
m38b2,4,1.12272895332766,2.828476905822754,True
k77b1,11,8.388764868287282,2.828476905822754,False
l123,5,0.7990313135473074,2.828476905822754,True
n13,6,0.5552932317225489,2.828476905822754,True
d8,9,1.452703672399034,2.828476905822754,True
k128,7,-0.13362261548048832,2.828476905822754,True
b68,5,1.4183438833191773,2.828476905822754,True
k92,12,1.2574426057100523,2.828476905822754,True
k27z5,7,2.399153144623968,2.828476905822754,True
m38,13,,2.828476905822754,False
k119,13,,2.828476905822754,False
k152,8,0.5214429401020676,2.828476905822754,True
e4,6,1.4658523683382054,2.828476905822754,True
k14,14,,2.828476905822754,False
m30,13,,2.828476905822754,False
k27p1,9,2.9283470247050225,2.828476905822754,False
i87,4,0.8606576680664167,2.828476905822754,True
l70,12,0.6639056303547327,2.828476905822754,True
m134c,8,4.068241046875493,2.828476905822754,False
k93,12,1.6720184429955136,2.828476905822754,True
i38,10,0.7915903839599484,2.828476905822754,True
l9b,7,0.45057041300078554,2.828476905822754,True
m106b,6,2.979159174813463,2.828476905822754,False
n14,9,2.3483739574174485,2.828476905822754,True
k27n3a,9,0.24950214202069101,2.828476905822754,True
m53d,4,-0.17173128828764514,2.828476905822754,True
a35c,6,1.2915389728947055,2.828476905822754,True
m197d,5,0.9476620191413406,2.828476905822754,True
l42g,13,,2.828476905822754,False
l112,4,0.7708603470458656,2.828476905822754,True
a13b,4,1.4713623677601761,2.828476905822754,True
m29w3,11,2.1014454977456323,2.828476905822754,True
m170,12,1.1085506263208362,2.828476905822754,True
m29r,5,0.824274543160735,2.828476905822754,True
k27v1,6,1.323773356809435,2.828476905822754,True
k14e,10,2.260113918643784,2.828476905822754,True
i92,6,2.087027643379533,2.828476905822754,True
j51a,4,0.23018914869369453,2.828476905822754,True
m109a,4,0.5557061207631898,2.828476905822754,True
m29i,8,0.349614294713068,2.828476905822754,True
c33a,4,0.4894693880513056,2.828476905822754,True
i78,12,2.831741116156605,2.828476905822754,False
m8a,10,0.7122649101110423,2.828476905822754,True
j54b,5,2.093582414914634,2.828476905822754,True
f54a,4,2.267145693590378,2.828476905822754,True
k56a4,4,1.8041224534557398,2.828476905822754,True
i34,5,1.850670478586991,2.828476905822754,True
f43,7,1.4347821468994915,2.828476905822754,True
a32dd,4,1.4067411437491872,2.828476905822754,True
h24c,6,0.9339635296122399,2.828476905822754,True
m171d,5,1.075666536389383,2.828476905822754,True
m155,4,0.9926852710103904,2.828476905822754,True
c29,8,1.2764054926429016,2.828476905822754,True
k19g,5,-0.7405626618555233,2.828476905822754,True
m57a,13,,2.828476905822754,False
k57a,5,0.5004528925524512,2.828476905822754,True
m130a,6,0.41410024271244356,2.828476905822754,True
a22c,7,1.1277903057098648,2.828476905822754,True
l9a,7,0.8352584587107147,2.828476905822754,True
e23,5,1.0123669086242002,2.828476905822754,True
k27zz3,4,1.17326336879209,2.828476905822754,True
b52c,5,0.48149939851824836,2.828476905822754,True
m196a,5,0.9450696195882772,2.828476905822754,True
l37a1,6,1.7763811686045439,2.828476905822754,True
b70,5,1.9055885005810267,2.828476905822754,True
h49b,6,1.0150819146310182,2.828476905822754,True
l5c,13,,2.828476905822754,False
g13a,6,3.3433452839068045,2.828476905822754,False
a12b,6,0.873710388701474,2.828476905822754,True
e14a,4,2.7808169738242032,2.828476905822754,True
m100a,3,0.5541560827405095,2.828476905822754,True
k35a1,5,0.9415742888405741,2.828476905822754,True
m167,9,1.6752670849371953,2.828476905822754,True
l57,9,1.2424523306373416,2.828476905822754,True
k83,13,,2.828476905822754,False
k127a,6,0.5109857568096756,2.828476905822754,True
a31,12,2.2582985662866557,2.828476905822754,True
m136c,12,2.8862660741891593,2.828476905822754,False
m106f,10,0.2899047279827092,2.828476905822754,True
l93b,8,2.5921043886693185,2.828476905822754,True
a25,4,2.954963796150619,2.828476905822754,False
j12j,4,-0.710555787920913,2.828476905822754,True
k66b,6,0.4421306669611835,2.828476905822754,True
m197,11,2.500621004166285,2.828476905822754,True
m153b,6,0.7511109324559302,2.828476905822754,True
f70c,4,2.5306202841817576,2.828476905822754,True
j55,8,1.2829624115109066,2.828476905822754,True
k65f,5,-0.3614574023035043,2.828476905822754,True
l15i,5,1.8649557608655745,2.828476905822754,True
b43,8,0.38276093256070637,2.828476905822754,True
k74,11,0.46826713280285465,2.828476905822754,True
k1i,7,0.7915122275509888,2.828476905822754,True
i25a,11,3.6165683900667447,2.828476905822754,False
h13,10,1.3436342954338456,2.828476905822754,True
k62a,7,1.0963908543772736,2.828476905822754,True
k113a,10,1.9726226068988097,2.828476905822754,True
i7a,5,1.3453022578817193,2.828476905822754,True
k75a,8,0.6367776144588445,2.828476905822754,True
k112,5,1.7212016713374316,2.828476905822754,True
k27c,8,-0.14440045963862846,2.828476905822754,True
b42t,8,0.38069756901579527,2.828476905822754,True
l38a,7,1.1818527273254202,2.828476905822754,True
m156,13,,2.828476905822754,False
k139,5,0.4864320871273276,2.828476905822754,True
k27hh,12,0.42074059142954123,2.828476905822754,True
i81b,5,0.4825546318194384,2.828476905822754,True
b44c,11,0.2117154101690339,2.828476905822754,True
k80,11,22.74742212901184,2.828476905822754,False
m170a,4,0.5184583972993062,2.828476905822754,True
m93a,5,-1.8274027608685273,2.828476905822754,True
k27z7,5,0.9170809422282045,2.828476905822754,True
h36d,4,1.5596698526917743,2.828476905822754,True
l100,9,4.121367922005164,2.828476905822754,False
k18d,7,-0.19847063555160602,2.828476905822754,True
l68,9,1.4130657025405502,2.828476905822754,True
b87,11,2.1164423038252416,2.828476905822754,True
k24a,10,0.4515240997974284,2.828476905822754,True
k60b,13,,2.828476905822754,False
m40,12,1.815956075485818,2.828476905822754,True
e39,5,2.0418970801987206,2.828476905822754,True
j54a,4,1.7297382659189247,2.828476905822754,True
h1d,4,1.2943259334262138,2.828476905822754,True
k27n3b,10,1.2330741020859954,2.828476905822754,True
m24,4,0.21618045007439882,2.828476905822754,True
e31a1,11,0.8849627593012471,2.828476905822754,True
d4e1,9,1.8899441205433143,2.828476905822754,True
h6a,9,0.6956140062950028,2.828476905822754,True
i87ab,4,0.7974647471328509,2.828476905822754,True
m53c,4,-0.37392600670837933,2.828476905822754,True
m38b,5,1.376243320957683,2.828476905822754,True
l96a,5,1.869357935991257,2.828476905822754,True
e22,4,0.9592148719406869,2.828476905822754,True
l44,9,0.7395022521408376,2.828476905822754,True
b2d,13,,2.828476905822754,False
l100f,8,1.522458723035433,2.828476905822754,True
a18,6,1.1766807944469238,2.828476905822754,True
m135,5,1.463837629115357,2.828476905822754,True
k77b,10,3.095049678003804,2.828476905822754,False
m198b1,4,1.1023803481530445,2.828476905822754,True
l81a1,4,1.691172537429635,2.828476905822754,True
l89,6,1.062095846068997,2.828476905822754,True
l13,13,,2.828476905822754,False
j59a,7,0.9998501605606862,2.828476905822754,True
l57a,9,2.9478364595101105,2.828476905822754,False
k136c,7,0.973386666060685,2.828476905822754,True
m8,12,-0.06298096624217374,2.828476905822754,True
m129,4,1.561984162556974,2.828476905822754,True
c13,9,2.932057503387359,2.828476905822754,False
f21,4,1.7204573433663397,2.828476905822754,True
k76,12,6.297505074609528,2.828476905822754,False
n29,6,1.1505580443928642,2.828476905822754,True
c31a,4,1.3173837429471684,2.828476905822754,True
e5c,13,,2.828476905822754,False
k27ss,6,2.699693796336706,2.828476905822754,True
m150,11,1.4266631162184582,2.828476905822754,True
a23b,8,0.9339464899887008,2.828476905822754,True
b42b,10,2.4029652767021226,2.828476905822754,True
m52,8,0.98430740037104,2.828476905822754,True
k64b,4,-0.22130848889041063,2.828476905822754,True
b84,5,0.41544750301333305,2.828476905822754,True
b38c,5,-1.4528472001225565,2.828476905822754,True
k56a4b,6,2.614696421272439,2.828476905822754,True
k88b,8,1.758459364755956,2.828476905822754,True
m18b,6,0.5069936933189019,2.828476905822754,True
b1a,5,0.8818324347513042,2.828476905822754,True
m29l,4,1.3851055342098901,2.828476905822754,True
m121,4,1.1669940632060471,2.828476905822754,True
a33,5,1.317067208371083,2.828476905822754,True
m152c,5,0.4156886089620699,2.828476905822754,True
g23,14,,2.828476905822754,False
k107a,8,-1.4131233647208121,2.828476905822754,True
b73,5,-0.3014888002073613,2.828476905822754,True
k161,9,0.9218032807439015,2.828476905822754,True
k57,13,,2.828476905822754,False
l37b,13,,2.828476905822754,False
k132,11,0.2022897302972782,2.828476905822754,True
i5,11,1.3487717457114679,2.828476905822754,True
h28a,5,-0.39093152512616003,2.828476905822754,True
i46a,9,-0.5914996384213682,2.828476905822754,True
k56f2,4,0.5156479072035253,2.828476905822754,True
e5aa,7,2.863012203146751,2.828476905822754,False
m39a6h,7,2.6671461398993346,2.828476905822754,True
m198a1,5,1.2191065792352411,2.828476905822754,True
b98,12,0.5625793611170334,2.828476905822754,True
a24,13,,2.828476905822754,False
k33c,10,1.4134463210002797,2.828476905822754,True
i48,9,0.9680346451512398,2.828476905822754,True
c23,5,1.6030491469170274,2.828476905822754,True
k35c1,5,1.0337389859738164,2.828476905822754,True
k61a,9,0.77954084321554,2.828476905822754,True
e38b,4,1.5064141169346805,2.828476905822754,True
m101a,9,1.1528140643319371,2.828476905822754,True
a32f,9,2.0531080177256804,2.828476905822754,True
e35,8,1.390201820791043,2.828476905822754,True
e30,5,2.992105663754854,2.828476905822754,False
n10a,4,-1.5077296711424724,2.828476905822754,True
m179a,9,1.5291211567287197,2.828476905822754,True
i96,6,1.503145107262899,2.828476905822754,True
m72,5,0.8452928399227708,2.828476905822754,True
h53,4,-0.7201982988241106,2.828476905822754,True
d4aa,6,0.07575866735035308,2.828476905822754,True
f64a,7,1.1188613698086554,2.828476905822754,True
j9,6,2.6263657943025325,2.828476905822754,True
b116b,4,0.9469122934206098,2.828476905822754,True
h52,6,0.2788693967558527,2.828476905822754,True
k29c,6,1.0739135109357794,2.828476905822754,True
k126,8,-1.5617211828822941,2.828476905822754,True
n18,7,1.7314479317597053,2.828476905822754,True
