taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Insecta,Tundra,81,43,504,0.0001320517621934414,0.458
Arachnida,Boreal Forests/Taiga,14,78,469,-0.00242745503783226,0.836
Arachnida,Deserts & Xeric Shrublands,55,20,527,0.00872165895998478,0.031
Arachnida,"Mediterranean Forests, Woodlands & Scrub",39,21,526,0.0018894821405410767,0.348
Arachnida,Temperate Broadleaf & Mixed Forests,100,154,393,0.0016024373471736908,0.214
Arachnida,Temperate Conifer Forests,23,53,494,-0.0011179745197296143,0.628
Arachnida,"Temperate Grasslands, Savannas & Shrublands",48,43,504,0.0014182459563016891,0.353
Arachnida,Tropical & Subtropical Coniferous Forests,11,5,542,0.01489616185426712,0.06
Arachnida,"Tropical & Subtropical Grasslands, Savannas & Shrublands",68,82,465,0.0031740181148052216,0.104
Arachnida,Tropical & Subtropical Moist Broadleaf Forests,345,196,351,0.0011990107595920563,0.266
Mollusca,Boreal Forests/Taiga,10,78,469,0.006930209696292877,0.006
Mollusca,Deserts & Xeric Shrublands,25,20,527,-0.0030302134982775897,0.733
Mollusca,"Mediterranean Forests, Woodlands & Scrub",49,21,526,0.0001671304926276207,0.49
Mollusca,Temperate Broadleaf & Mixed Forests,52,154,393,-0.0005398457869887352,0.598
Mollusca,Temperate Conifer Forests,70,53,494,-0.00365277286618948,0.889
Mollusca,"Temperate Grasslands, Savannas & Shrublands",19,43,504,-0.0029381457716226578,0.791
Mollusca,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23,82,465,0.0002831779420375824,0.439
Mollusca,Tropical & Subtropical Moist Broadleaf Forests,250,196,351,0.008375290664844215,0.0
Mollusca,Tundra,9,43,504,0.0023920955136418343,0.248
