taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Arachnida,"Tropical & Subtropical Grasslands, Savannas & Shrublands",68,67,370,-0.0015474450774490833,0.867
Arachnida,Tropical & Subtropical Moist Broadleaf Forests,340,166,271,0.0027038846164941788,0.002
Mollusca,Boreal Forests/Taiga,10,49,388,0.00040138326585292816,0.443
Mollusca,Deserts & Xeric Shrublands,24,16,421,-0.0033537143608555198,0.865
Mollusca,"Mediterranean Forests, Woodlands & Scrub",49,16,421,-0.0011505684815347195,0.657
Mollusca,Temperate Broadleaf & Mixed Forests,49,116,321,-0.00027926662005484104,0.605
Mollusca,Temperate Conifer Forests,67,45,392,0.001049070619046688,0.268
Mollusca,"Temperate Grasslands, Savannas & Shrublands",18,33,404,-0.0010260009439662099,0.745
Mollusca,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23,67,370,-0.0020310429827077314,0.896
Mollusca,Tropical & Subtropical Moist Broadleaf Forests,230,166,271,0.0018173828721046448,0.081
Mollusca,Tundra,9,27,410,0.0030087034683674574,0.132
