taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Amphibia,Boreal Forests/Taiga,20,78,469,0.0005105475429445505,0.327
Amphibia,Deserts & Xeric Shrublands,34,20,527,0.001823753584176302,0.187
Amphibia,"Mediterranean Forests, Woodlands & Scrub",27,21,526,-0.0004425674705998972,0.572
Amphibia,Montane Grasslands & Shrublands,11,5,542,-0.0029966727597638965,0.763
Amphibia,Temperate Broadleaf & Mixed Forests,87,154,393,-0.001192778698168695,0.915
Amphibia,Temperate Conifer Forests,59,53,494,-0.00030080826218181755,0.599
Amphibia,"Temperate Grasslands, Savannas & Shrublands",37,43,504,-0.0014644391485489905,0.868
Amphibia,Tropical & Subtropical Coniferous Forests,11,5,542,-0.0012152334675192833,0.628
Amphibia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",103,82,465,0.0010331885423511267,0.158
Amphibia,Tropical & Subtropical Moist Broadleaf Forests,460,196,351,0.0029215746326372027,0.001
Amphibia,Tundra,6,43,504,0.004483328084461391,0.006
Actinopterygii,Boreal Forests/Taiga,55,78,469,0.003096039406955242,0.033
Actinopterygii,Deserts & Xeric Shrublands,71,20,527,-0.0012988974340260029,0.652
Actinopterygii,"Mediterranean Forests, Woodlands & Scrub",9,21,526,-0.00024209264665842056,0.549
Actinopterygii,Temperate Broadleaf & Mixed Forests,43,154,393,-0.0017085334984585643,0.922
Actinopterygii,Temperate Conifer Forests,27,53,494,0.00161767601093743,0.163
Actinopterygii,"Temperate Grasslands, Savannas & Shrublands",28,43,504,-0.003916601417586207,0.973
Actinopterygii,"Tropical & Subtropical Grasslands, Savannas & Shrublands",84,82,465,0.0006995657458901405,0.309
Actinopterygii,Tropical & Subtropical Moist Broadleaf Forests,1009,196,351,0.0010614347411319613,0.173
Actinopterygii,Tundra,25,43,504,0.00875084474682808,0.0
Insecta,Boreal Forests/Taiga,344,78,469,0.001597532071173191,0.013
Insecta,Deserts & Xeric Shrublands,464,20,527,0.0006218524649739265,0.281
Insecta,"Mediterranean Forests, Woodlands & Scrub",376,21,526,0.0011832411400973797,0.142
Insecta,Montane Grasslands & Shrublands,254,5,542,0.0001801028847694397,0.447
Insecta,Temperate Broadleaf & Mixed Forests,1382,154,393,-0.00015897909179329872,0.622
Insecta,Temperate Conifer Forests,484,53,494,0.0010798685252666473,0.065
Insecta,"Temperate Grasslands, Savannas & Shrublands",633,43,504,0.0009770048782229424,0.102
Insecta,Tropical & Subtropical Coniferous Forests,271,5,542,-0.0030530379008268937,0.924
Insecta,"Tropical & Subtropical Grasslands, Savannas & Shrublands",874,82,465,0.00016030133701860905,0.389
Insecta,Tropical & Subtropical Moist Broadleaf Forests,3973,196,351,0.00019809999503195286,0.298
Insecta,Tundra,81,43,504,0.0016650143079459667,0.035
Arachnida,Boreal Forests/Taiga,14,78,469,0.0009768381714820862,0.175
Arachnida,Deserts & Xeric Shrublands,55,20,527,0.0008634654805064201,0.336
Arachnida,"Mediterranean Forests, Woodlands & Scrub",39,21,526,0.0007579494267702103,0.329
Arachnida,Temperate Broadleaf & Mixed Forests,100,154,393,-0.0011165407486259937,0.923
Arachnida,Temperate Conifer Forests,23,53,494,0.0006987033411860466,0.291
Arachnida,"Temperate Grasslands, Savannas & Shrublands",48,43,504,0.0006104172207415104,0.33
Arachnida,Tropical & Subtropical Coniferous Forests,11,5,542,-0.00636781589128077,0.961
Arachnida,"Tropical & Subtropical Grasslands, Savannas & Shrublands",68,82,465,0.0011136429384350777,0.145
Arachnida,Tropical & Subtropical Moist Broadleaf Forests,345,196,351,0.0015618326142430305,0.019
Mollusca,Boreal Forests/Taiga,10,78,469,0.0003343280404806137,0.399
Mollusca,Deserts & Xeric Shrublands,25,20,527,-0.0024546057466068305,0.914
Mollusca,"Mediterranean Forests, Woodlands & Scrub",49,21,526,-0.0019037711899727583,0.884
Mollusca,Temperate Broadleaf & Mixed Forests,52,154,393,-2.1603773348033428e-05,0.541
Mollusca,Temperate Conifer Forests,70,53,494,0.0018953870749101043,0.041
Mollusca,"Temperate Grasslands, Savannas & Shrublands",19,43,504,-0.0010720670106820762,0.816
Mollusca,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23,82,465,-0.0009656106121838093,0.795
Mollusca,Tropical & Subtropical Moist Broadleaf Forests,250,196,351,0.0011672726832330227,0.076
Mollusca,Tundra,9,43,504,0.0045880104444222525,0.002
