taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Arachnida,Boreal Forests/Taiga,13,68,406,-0.0028687238882412203,0.977
Arachnida,Deserts & Xeric Shrublands,54,18,456,-0.0013373605470405892,0.676
Arachnida,"Mediterranean Forests, Woodlands & Scrub",38,19,455,-0.0023544267751276493,0.781
Arachnida,Temperate Broadleaf & Mixed Forests,97,132,342,-0.00040520576294511557,0.654
Arachnida,Temperate Conifer Forests,22,41,433,-0.0037155840545892715,0.962
Arachnida,"Temperate Grasslands, Savannas & Shrublands",48,38,436,0.0009078250732272863,0.319
Arachnida,Tropical & Subtropical Coniferous Forests,11,5,469,-0.001187303801998496,0.538
Arachnida,"Tropical & Subtropical Grasslands, Savannas & Shrublands",68,73,401,0.0032839629566296935,0.028
Arachnida,Tropical & Subtropical Moist Broadleaf Forests,340,172,302,0.0032096520299091935,0.001
Mollusca,Boreal Forests/Taiga,10,68,406,0.0004969213623553514,0.391
Mollusca,Deserts & Xeric Shrublands,24,18,456,0.0020267171785235405,0.269
Mollusca,"Mediterranean Forests, Woodlands & Scrub",49,19,455,-0.0003828805056400597,0.546
Mollusca,Temperate Broadleaf & Mixed Forests,49,132,342,-0.000518518325407058,0.674
Mollusca,Temperate Conifer Forests,67,41,433,-0.00264254049398005,0.896
Mollusca,"Temperate Grasslands, Savannas & Shrublands",18,38,436,-0.0034894394921138883,0.976
Mollusca,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23,73,401,-0.0019524688832461834,0.852
Mollusca,Tropical & Subtropical Moist Broadleaf Forests,230,172,302,0.0032139401882886887,0.007
Mollusca,Tundra,9,34,440,0.004166578990407288,0.076
